Days Since Servicing,Warranty Status,Days Since Purchase,Company,Status
153.0,True,854.0,3,Service required soon
86.0,True,594.0,3,No servicing required
348.0,False,443.0,4,No servicing required
210.0,False,835.0,2,Urgent Servicing Required
729.0,True,833.0,4,Urgent Servicing Required
167.0,True,451.0,1,No servicing required
147.0,False,884.0,4,Urgent Servicing Required
258.0,False,471.0,4,No servicing required
540.0,True,935.0,1,Urgent Servicing Required
496.0,False,503.0,1,No servicing required
153.0,True,816.0,3,Service required soon
507.0,True,617.0,2,No servicing required
235.0,True,800.0,3,Service required soon
611.0,True,637.0,1,No servicing required
511.0,True,912.0,1,Urgent Servicing Required
91.0,True,907.0,3,Urgent Servicing Required
53.0,True,740.0,1,No servicing required
356.0,True,868.0,3,Urgent Servicing Required
566.0,True,888.0,4,Urgent Servicing Required
582.0,False,827.0,3,Delay for servicing
52.0,True,835.0,4,Service required soon
44.0,True,382.0,4,Perfect
345.0,True,662.0,4,No servicing required
196.0,False,884.0,2,Urgent Servicing Required
335.0,True,674.0,4,No servicing required
410.0,True,605.0,3,No servicing required
462.0,True,886.0,3,Urgent Servicing Required
119.0,True,548.0,1,No servicing required
187.0,False,837.0,1,Urgent Servicing Required
9.0,True,61.0,4,Perfect
327.0,False,546.0,2,No servicing required
83.0,True,542.0,4,No servicing required
470.0,True,792.0,1,Service required soon
356.0,True,930.0,3,Urgent Servicing Required
632.0,True,694.0,3,Service required soon
783.0,True,794.0,4,Urgent Servicing Required
611.0,True,882.0,4,Urgent Servicing Required
516.0,True,904.0,1,Urgent Servicing Required
827.0,False,997.0,3,Ground
491.0,True,796.0,3,Service required soon
99.0,False,734.0,4,Service required soon
97.0,True,763.0,1,No servicing required
316.0,True,925.0,1,Urgent Servicing Required
56.0,False,962.0,2,Delay for servicing
159.0,True,892.0,2,Service required soon
5.0,True,229.0,4,Perfect
56.0,True,907.0,1,Service required soon
276.0,True,987.0,4,Urgent Servicing Required
562.0,True,906.0,1,Urgent Servicing Required
338.0,True,938.0,3,Urgent Servicing Required
631.0,True,942.0,4,Delay for servicing
4.0,True,673.0,4,No servicing required
242.0,False,689.0,4,Service required soon
32.0,False,663.0,3,Service required soon
73.0,True,523.0,2,No servicing required
416.0,True,743.0,2,Service required soon
170.0,True,658.0,2,No servicing required
35.0,True,666.0,3,No servicing required
113.0,False,673.0,2,Service required soon
947.0,False,980.0,1,Ground
664.0,False,945.0,4,Ground
181.0,True,517.0,1,No servicing required
85.0,True,147.0,2,Perfect
35.0,True,993.0,3,Urgent Servicing Required
313.0,False,462.0,4,No servicing required
581.0,True,788.0,1,Service required soon
180.0,True,252.0,1,Perfect
69.0,False,542.0,3,No servicing required
670.0,False,894.0,4,Delay for servicing
778.0,True,916.0,4,Delay for servicing
402.0,False,612.0,3,Service required soon
124.0,True,402.0,3,No servicing required
337.0,True,526.0,1,No servicing required
352.0,True,898.0,2,Urgent Servicing Required
66.0,False,452.0,3,No servicing required
217.0,False,411.0,3,No servicing required
108.0,True,984.0,4,Urgent Servicing Required
67.0,True,858.0,2,Service required soon
139.0,False,194.0,1,Perfect
407.0,True,807.0,2,Service required soon
559.0,True,776.0,2,Service required soon
92.0,False,240.0,1,Perfect
49.0,True,112.0,3,Perfect
50.0,True,537.0,3,No servicing required
391.0,True,772.0,2,Service required soon
487.0,False,805.0,3,Urgent Servicing Required
620.0,True,858.0,3,Urgent Servicing Required
193.0,False,243.0,3,Perfect
910.0,True,961.0,2,Delay for servicing
196.0,True,389.0,3,Perfect
625.0,True,978.0,1,Urgent Servicing Required
368.0,True,908.0,1,Urgent Servicing Required
161.0,False,945.0,1,Urgent Servicing Required
114.0,True,863.0,4,Service required soon
405.0,True,950.0,2,Urgent Servicing Required
281.0,True,693.0,3,No servicing required
350.0,True,726.0,1,No servicing required
815.0,False,908.0,4,Ground
589.0,False,964.0,4,Ground
583.0,False,763.0,3,Urgent Servicing Required
248.0,False,646.0,4,Service required soon
268.0,True,650.0,1,No servicing required
436.0,True,611.0,2,No servicing required
144.0,True,354.0,2,Perfect
486.0,False,546.0,2,No servicing required
567.0,False,692.0,2,Service required soon
653.0,True,877.0,1,Urgent Servicing Required
77.0,False,228.0,3,Perfect
36.0,True,339.0,3,Perfect
699.0,True,712.0,4,Service required soon
560.0,False,883.0,4,Delay for servicing
98.0,True,947.0,1,Service required soon
42.0,False,531.0,1,No servicing required
41.0,True,452.0,2,No servicing required
553.0,False,939.0,1,Delay for servicing
363.0,True,912.0,1,Urgent Servicing Required
410.0,True,582.0,4,No servicing required
618.0,False,855.0,1,Delay for servicing
394.0,True,908.0,3,Urgent Servicing Required
368.0,True,609.0,2,No servicing required
68.0,True,378.0,1,Perfect
833.0,False,931.0,2,Delay for servicing
1.0,True,912.0,4,Urgent Servicing Required
128.0,True,848.0,1,Service required soon
243.0,True,764.0,3,Service required soon
125.0,True,303.0,3,Perfect
316.0,False,859.0,2,Urgent Servicing Required
25.0,True,378.0,3,Perfect
440.0,True,868.0,4,Urgent Servicing Required
439.0,True,647.0,2,No servicing required
629.0,True,845.0,3,Urgent Servicing Required
367.0,True,410.0,3,No servicing required
23.0,True,198.0,1,Perfect
93.0,False,454.0,2,No servicing required
51.0,True,708.0,4,No servicing required
761.0,True,947.0,3,Delay for servicing
667.0,True,978.0,2,Delay for servicing
184.0,True,663.0,3,No servicing required
179.0,True,673.0,1,No servicing required
378.0,True,979.0,2,Urgent Servicing Required
161.0,True,471.0,2,No servicing required
530.0,True,628.0,4,No servicing required
637.0,False,689.0,2,Service required soon
855.0,True,964.0,2,Delay for servicing
68.0,True,517.0,2,No servicing required
874.0,True,944.0,1,Delay for servicing
141.0,True,665.0,4,No servicing required
343.0,False,347.0,2,No servicing required
151.0,True,622.0,4,No servicing required
136.0,False,913.0,4,Delay for servicing
739.0,True,767.0,2,Service required soon
460.0,True,630.0,1,No servicing required
589.0,True,866.0,4,Urgent Servicing Required
217.0,True,729.0,2,No servicing required
638.0,True,652.0,4,Service required soon
265.0,True,342.0,2,Perfect
29.0,False,233.0,1,Perfect
230.0,True,256.0,4,Perfect
687.0,True,786.0,3,Urgent Servicing Required
540.0,True,726.0,4,Service required soon
203.0,True,655.0,2,No servicing required
321.0,True,715.0,1,No servicing required
668.0,True,765.0,4,Urgent Servicing Required
319.0,True,519.0,2,No servicing required
9.0,False,370.0,3,No servicing required
104.0,False,262.0,4,No servicing required
677.0,True,678.0,2,Service required soon
242.0,True,878.0,4,Urgent Servicing Required
74.0,False,509.0,4,No servicing required
93.0,True,936.0,3,Urgent Servicing Required
219.0,True,487.0,1,No servicing required
419.0,True,848.0,2,Service required soon
459.0,True,989.0,3,Delay for servicing
654.0,True,899.0,3,Urgent Servicing Required
388.0,False,753.0,3,Urgent Servicing Required
126.0,True,772.0,2,No servicing required
477.0,True,873.0,3,Urgent Servicing Required
649.0,True,949.0,3,Delay for servicing
354.0,True,756.0,3,Service required soon
17.0,True,992.0,4,Urgent Servicing Required
569.0,True,743.0,1,Service required soon
709.0,False,775.0,3,Delay for servicing
342.0,False,959.0,3,Delay for servicing
423.0,True,779.0,4,Service required soon
183.0,False,814.0,2,Urgent Servicing Required
233.0,True,898.0,3,Service required soon
409.0,True,894.0,1,Service required soon
474.0,True,510.0,2,No servicing required
360.0,False,924.0,1,Delay for servicing
393.0,False,899.0,3,Delay for servicing
289.0,True,454.0,1,No servicing required
558.0,True,802.0,2,Urgent Servicing Required
126.0,False,808.0,3,Urgent Servicing Required
60.0,True,833.0,3,Service required soon
653.0,False,851.0,1,Delay for servicing
166.0,True,577.0,4,No servicing required
629.0,True,678.0,3,Service required soon
419.0,False,828.0,2,Urgent Servicing Required
546.0,False,769.0,3,Urgent Servicing Required
243.0,True,746.0,3,No servicing required
222.0,True,915.0,2,Urgent Servicing Required
395.0,True,945.0,3,Urgent Servicing Required
748.0,False,866.0,2,Delay for servicing
512.0,True,688.0,3,Service required soon
69.0,False,163.0,2,Perfect
552.0,True,733.0,2,Service required soon
20.0,True,233.0,3,Perfect
240.0,True,881.0,4,Urgent Servicing Required
445.0,True,971.0,3,Delay for servicing
342.0,True,435.0,2,No servicing required
95.0,True,106.0,2,Perfect
623.0,True,696.0,1,Service required soon
240.0,True,458.0,2,No servicing required
469.0,True,848.0,3,Urgent Servicing Required
256.0,False,604.0,3,Service required soon
31.0,False,181.0,3,Perfect
271.0,False,446.0,1,No servicing required
333.0,True,766.0,2,Service required soon
35.0,True,719.0,1,No servicing required
176.0,True,445.0,3,No servicing required
209.0,True,638.0,4,No servicing required
466.0,True,638.0,3,No servicing required
618.0,False,820.0,2,Delay for servicing
82.0,True,170.0,1,Perfect
302.0,True,432.0,4,No servicing required
662.0,True,921.0,2,Urgent Servicing Required
335.0,True,467.0,1,No servicing required
405.0,True,593.0,2,No servicing required
189.0,False,813.0,4,Urgent Servicing Required
118.0,True,664.0,1,No servicing required
882.0,False,925.0,1,Delay for servicing
300.0,True,729.0,1,No servicing required
157.0,True,705.0,2,No servicing required
171.0,True,264.0,3,Perfect
118.0,False,991.0,2,Delay for servicing
656.0,True,861.0,3,Urgent Servicing Required
191.0,True,313.0,4,Perfect
755.0,True,970.0,3,Delay for servicing
228.0,False,967.0,2,Delay for servicing
106.0,False,312.0,3,No servicing required
678.0,True,836.0,3,Urgent Servicing Required
546.0,True,607.0,4,No servicing required
396.0,False,515.0,2,No servicing required
81.0,True,557.0,3,No servicing required
66.0,True,387.0,3,Perfect
419.0,True,468.0,4,No servicing required
429.0,True,476.0,1,No servicing required
771.0,True,836.0,3,Urgent Servicing Required
719.0,False,831.0,3,Delay for servicing
23.0,True,569.0,4,No servicing required
560.0,True,936.0,2,Urgent Servicing Required
504.0,True,834.0,2,Service required soon
29.0,True,104.0,1,Perfect
211.0,False,587.0,2,No servicing required
70.0,True,269.0,2,Perfect
216.0,False,921.0,4,Delay for servicing
46.0,True,852.0,2,Service required soon
519.0,True,693.0,3,Service required soon
303.0,True,527.0,2,No servicing required
113.0,False,247.0,1,Perfect
530.0,True,780.0,2,Service required soon
63.0,True,68.0,3,Perfect
739.0,True,754.0,1,Service required soon
186.0,True,546.0,1,No servicing required
629.0,True,993.0,2,Delay for servicing
307.0,False,392.0,2,No servicing required
131.0,False,449.0,2,No servicing required
323.0,True,679.0,2,No servicing required
280.0,True,972.0,3,Urgent Servicing Required
738.0,True,743.0,3,Service required soon
185.0,False,553.0,2,No servicing required
36.0,True,990.0,3,Urgent Servicing Required
137.0,True,334.0,1,Perfect
544.0,True,690.0,2,No servicing required
235.0,True,395.0,1,Perfect
298.0,True,623.0,2,No servicing required
387.0,False,752.0,4,Urgent Servicing Required
415.0,True,434.0,4,No servicing required
101.0,True,986.0,4,Urgent Servicing Required
672.0,True,922.0,1,Urgent Servicing Required
462.0,True,941.0,1,Urgent Servicing Required
109.0,True,114.0,1,Perfect
208.0,True,456.0,1,No servicing required
182.0,True,735.0,2,No servicing required
154.0,True,585.0,2,No servicing required
684.0,True,812.0,2,Urgent Servicing Required
488.0,True,951.0,1,Urgent Servicing Required
388.0,True,444.0,1,No servicing required
845.0,False,994.0,4,Ground
856.0,True,920.0,4,Delay for servicing
647.0,True,698.0,3,Service required soon
634.0,False,820.0,4,Delay for servicing
146.0,True,919.0,4,Urgent Servicing Required
410.0,True,518.0,2,No servicing required
574.0,False,780.0,4,Urgent Servicing Required
51.0,True,976.0,4,Urgent Servicing Required
555.0,True,819.0,4,Urgent Servicing Required
230.0,True,632.0,2,No servicing required
333.0,True,625.0,3,No servicing required
367.0,False,964.0,4,Delay for servicing
343.0,False,654.0,1,Service required soon
457.0,True,871.0,1,Urgent Servicing Required
202.0,False,989.0,2,Delay for servicing
489.0,True,694.0,2,No servicing required
159.0,False,334.0,4,No servicing required
397.0,False,887.0,1,Urgent Servicing Required
654.0,True,821.0,3,Urgent Servicing Required
603.0,True,927.0,2,Urgent Servicing Required
246.0,True,515.0,1,No servicing required
119.0,True,863.0,4,Service required soon
195.0,False,702.0,1,Service required soon
345.0,True,528.0,1,No servicing required
888.0,True,959.0,1,Delay for servicing
214.0,True,229.0,2,Perfect
261.0,False,391.0,3,No servicing required
378.0,False,920.0,1,Delay for servicing
744.0,False,989.0,4,Ground
371.0,True,630.0,2,No servicing required
659.0,True,903.0,2,Urgent Servicing Required
291.0,True,466.0,1,No servicing required
385.0,True,862.0,3,Urgent Servicing Required
318.0,True,962.0,3,Urgent Servicing Required
317.0,True,615.0,2,No servicing required
387.0,True,800.0,2,Service required soon
143.0,True,987.0,3,Urgent Servicing Required
563.0,True,869.0,3,Urgent Servicing Required
121.0,False,219.0,1,Perfect
12.0,True,314.0,4,Perfect
502.0,True,556.0,3,No servicing required
572.0,True,957.0,1,Urgent Servicing Required
32.0,True,155.0,2,Perfect
3.0,True,875.0,1,Service required soon
307.0,False,619.0,1,No servicing required
717.0,True,913.0,4,Delay for servicing
464.0,False,959.0,3,Delay for servicing
342.0,True,946.0,2,Urgent Servicing Required
207.0,False,675.0,4,Service required soon
278.0,False,399.0,4,No servicing required
476.0,True,716.0,3,Service required soon
382.0,False,518.0,2,No servicing required
548.0,True,929.0,1,Urgent Servicing Required
62.0,True,545.0,2,No servicing required
98.0,True,206.0,2,Perfect
86.0,True,682.0,1,No servicing required
40.0,False,594.0,2,No servicing required
872.0,True,909.0,1,Delay for servicing
171.0,True,610.0,4,No servicing required
14.0,True,211.0,2,Perfect
142.0,True,711.0,1,No servicing required
790.0,True,843.0,1,Urgent Servicing Required
112.0,True,804.0,4,Service required soon
154.0,False,753.0,4,Urgent Servicing Required
269.0,True,483.0,4,No servicing required
227.0,True,564.0,4,No servicing required
60.0,True,521.0,2,No servicing required
133.0,True,308.0,4,Perfect
441.0,True,763.0,2,Service required soon
8.0,False,419.0,1,No servicing required
115.0,True,992.0,4,Urgent Servicing Required
749.0,True,991.0,2,Delay for servicing
472.0,True,588.0,3,No servicing required
62.0,True,806.0,2,Service required soon
452.0,True,757.0,3,Service required soon
518.0,False,526.0,1,No servicing required
865.0,False,959.0,2,Ground
165.0,True,898.0,1,Service required soon
507.0,True,943.0,4,Urgent Servicing Required
371.0,True,930.0,2,Urgent Servicing Required
115.0,True,356.0,1,Perfect
382.0,False,725.0,2,Service required soon
667.0,False,764.0,4,Delay for servicing
456.0,True,483.0,1,No servicing required
17.0,False,920.0,4,Urgent Servicing Required
463.0,True,683.0,2,No servicing required
242.0,True,877.0,3,Service required soon
634.0,True,920.0,1,Urgent Servicing Required
67.0,True,539.0,1,No servicing required
223.0,True,647.0,1,No servicing required
726.0,True,906.0,3,Delay for servicing
193.0,True,319.0,3,Perfect
325.0,False,849.0,4,Urgent Servicing Required
467.0,True,755.0,3,Service required soon
236.0,False,843.0,3,Urgent Servicing Required
689.0,True,877.0,2,Urgent Servicing Required
396.0,True,485.0,3,No servicing required
24.0,False,818.0,1,Service required soon
165.0,True,758.0,2,Service required soon
864.0,True,968.0,1,Delay for servicing
723.0,True,930.0,2,Urgent Servicing Required
779.0,True,898.0,4,Delay for servicing
428.0,True,486.0,1,No servicing required
706.0,False,911.0,4,Ground
680.0,False,835.0,3,Delay for servicing
237.0,True,846.0,3,Service required soon
125.0,True,726.0,1,No servicing required
404.0,True,485.0,3,No servicing required
261.0,True,819.0,2,Service required soon
